,,,beacon,x,y,,,,,,,
1523149577530,63,34416,5,0.715,-0.008,1.85,1,0.724,3,1.026,4,0.53
1523149577530,0,34416,2,0.765,0.17,1.85,1,0.8,3,0.95,4,0.529
1523149577530,0,34416,5,0.715,-0.008,1.85,1,0.724,3,1.026,4,0.53
1523149577577,47,34463,2,0.765,0.181,1.85,1,0.8,3,0.95,4,0.529
1523149577577,0,34463,5,0.715,-0.008,1.85,1,0.724,3,1.026,4,0.538
1523149577608,31,34494,2,0.765,0.181,1.85,1,0.8,3,0.95,4,0.529
1523149577608,0,34494,5,0.715,-0.008,1.85,1,0.724,3,1.026,4,0.538
1523149577608,0,34494,2,0.765,0.181,1.85,1,0.8,3,0.95,4,0.529
1523149577686,78,34572,5,0.715,-0.008,1.85,1,0.724,3,1.026,4,0.538
1523149577686,0,34572,2,0.765,0.181,1.85,1,0.801,3,0.949,4,0.527
1523149577717,31,34603,5,0.714,-0.004,1.85,1,0.724,3,1.026,4,0.538
1523149577717,0,34603,2,0.765,0.181,1.85,1,0.801,3,0.949,4,0.527
1523149577733,16,34619,5,0.714,-0.004,1.85,1,0.724,3,1.026,4,0.538
1523149577733,0,34619,2,0.765,0.181,1.85,1,0.801,3,0.949,4,0.527
1523149577733,0,34619,5,0.714,-0.004,1.85,1,0.724,3,1.026,4,0.538
1523149577827,94,34713,2,0.765,0.181,1.85,1,0.801,3,0.949,4,0.527
1523149577827,0,34713,5,0.714,-0.004,1.85,1,0.724,3,1.026,4,0.538
1523149577874,47,34760,2,0.766,0.183,1.85,1,0.801,3,0.949,4,0.527
1523149577874,0,34760,5,0.714,-0.004,1.85,1,0.721,3,1.017,4,0.533
1523149577874,0,34760,2,0.766,0.183,1.85,1,0.801,3,0.949,4,0.527
1523149577983,109,34869,5,0.714,-0.004,1.85,1,0.721,3,1.017,4,0.533
1523149577983,0,34869,2,0.766,0.183,1.85,1,0.801,3,0.949,4,0.527
1523149578014,31,34900,5,0.714,0.004,1.85,1,0.721,3,1.017,4,0.533
1523149578014,0,34900,2,0.766,0.183,1.85,1,0.801,3,0.951,4,0.521
1523149578014,0,34900,5,0.714,0.004,1.85,1,0.721,3,1.017,4,0.533
1523149578030,16,34916,2,0.766,0.183,1.85,1,0.801,3,0.951,4,0.521
1523149578030,0,34916,5,0.714,0.004,1.85,1,0.721,3,1.017,4,0.533
1523149578046,16,34932,2,0.766,0.183,1.85,1,0.801,3,0.951,4,0.521
1523149578046,0,34932,5,0.714,0.004,1.85,1,0.721,3,1.017,4,0.533
1523149578046,0,34932,2,0.766,0.183,1.85,1,0.801,3,0.951,4,0.521
1523149578139,93,35025,5,0.714,0.004,1.85,1,0.721,3,1.017,4,0.533
1523149578139,0,35025,2,0.766,0.183,1.85,1,0.801,3,0.951,4,0.521
1523149578171,32,35057,5,0.714,0.004,1.85,1,0.724,3,1.028,4,0.53
1523149578171,0,35057,2,0.769,0.181,1.85,1,0.801,3,0.951,4,0.521
1523149578171,0,35057,5,0.714,0.004,1.85,1,0.724,3,1.028,4,0.53
1523149578186,15,35072,2,0.769,0.181,1.85,1,0.801,3,0.951,4,0.521
1523149578186,0,35072,5,0.714,0.004,1.85,1,0.724,3,1.028,4,0.53
1523149578202,16,35088,2,0.769,0.181,1.85,1,0.801,3,0.951,4,0.521
1523149578202,0,35088,5,0.714,0.004,1.85,1,0.724,3,1.028,4,0.53
1523149578202,0,35088,2,0.769,0.181,1.85,1,0.801,3,0.951,4,0.521
1523149578217,15,35103,5,0.714,0.004,1.85,1,0.724,3,1.028,4,0.53
1523149578217,0,35103,2,0.769,0.181,1.85,1,0.801,3,0.951,4,0.521
1523149578217,0,35103,5,0.714,0.004,1.85,1,0.724,3,1.028,4,0.53
1523149578217,0,35103,2,0.769,0.181,1.85,1,0.799,3,0.952,4,0.521
1523149578280,63,35166,5,0.714,0.004,1.85,1,0.724,3,1.028,4,0.53
1523149578280,0,35166,2,0.769,0.181,1.85,1,0.799,3,0.952,4,0.521
1523149578280,0,35166,5,0.714,0.004,1.85,1,0.724,3,1.028,4,0.53
1523149578327,47,35213,2,0.769,0.181,1.85,1,0.799,3,0.952,4,0.527
1523149578327,0,35213,5,0.718,-0.006,1.85,1,0.724,3,1.028,4,0.53
1523149578327,0,35213,2,0.769,0.181,1.85,1,0.799,3,0.952,4,0.527
1523149578342,15,35228,5,0.718,-0.006,1.85,1,0.724,3,1.028,4,0.53
1523149578342,0,35228,2,0.769,0.181,1.85,1,0.799,3,0.952,4,0.527
1523149578342,0,35228,5,0.718,-0.006,1.85,1,0.724,3,1.028,4,0.53
1523149578358,16,35244,2,0.769,0.181,1.85,1,0.799,3,0.952,4,0.527
1523149578358,0,35244,5,0.718,-0.006,1.85,1,0.722,3,1.028,4,0.53
1523149578436,78,35322,2,0.769,0.181,1.85,1,0.799,3,0.952,4,0.527
1523149578436,0,35322,5,0.718,-0.006,1.85,1,0.722,3,1.028,4,0.53
1523149578436,0,35322,2,0.769,0.181,1.85,1,0.799,3,0.952,4,0.527
1523149578468,32,35354,5,0.718,-0.006,1.85,1,0.722,3,1.026,4,0.534
1523149578468,0,35354,2,0.765,0.177,1.85,1,0.799,3,0.952,4,0.527
1523149578468,0,35354,5,0.718,-0.006,1.85,1,0.722,3,1.026,4,0.534
1523149578499,31,35385,5,0.718,-0.006,1.85,1,0.722,3,1.026,4,0.534
1523149578499,0,35385,2,0.765,0.177,1.85,1,0.799,3,0.952,4,0.527
1523149578499,0,35385,5,0.718,-0.006,1.85,1,0.722,3,1.026,4,0.534
1523149578514,15,35400,2,0.765,0.177,1.85,1,0.782,3,0.952,4,0.527
1523149578514,0,35400,5,0.718,-0.006,1.85,1,0.722,3,1.026,4,0.534
1523149578577,63,35463,2,0.765,0.177,1.85,1,0.782,3,0.952,4,0.527
1523149578577,0,35463,5,0.718,-0.006,1.85,1,0.722,3,1.026,4,0.534
1523149578577,0,35463,2,0.765,0.177,1.85,1,0.782,3,0.952,4,0.527
1523149578624,47,35510,5,0.715,-0.006,1.85,1,0.722,3,1.026,4,0.534
1523149578624,0,35510,2,0.765,0.177,1.85,1,0.782,3,0.951,4,0.528
1523149578671,47,35557,5,0.715,-0.006,1.85,1,0.722,3,1.026,4,0.534
1523149578671,0,35557,2,0.765,0.177,1.85,1,0.782,3,0.951,4,0.528
1523149578686,15,35572,5,0.715,-0.006,1.85,1,0.721,3,1.025,4,0.534
1523149578686,0,35572,2,0.765,0.177,1.85,1,0.782,3,0.951,4,0.528
1523149578686,0,35572,5,0.715,-0.006,1.85,1,0.721,3,1.025,4,0.534
1523149578749,63,35635,2,0.765,0.177,1.85,1,0.782,3,0.951,4,0.528
1523149578749,0,35635,5,0.715,-0.006,1.85,1,0.721,3,1.025,4,0.534
1523149578780,31,35666,2,0.754,0.16,1.85,1,0.782,3,0.951,4,0.528
1523149578780,0,35666,5,0.715,-0.006,1.85,1,0.721,3,1.025,4,0.536
1523149578780,0,35666,2,0.754,0.16,1.85,1,0.782,3,0.951,4,0.528
1523149578827,47,35713,5,0.715,-0.006,1.85,1,0.721,3,1.025,4,0.536
1523149578827,0,35713,2,0.754,0.16,1.85,1,0.782,3,0.951,4,0.528
1523149578842,15,35728,5,0.715,-0.006,1.85,1,0.721,3,1.025,4,0.536
1523149578842,0,35728,2,0.754,0.16,1.85,1,0.8,3,0.953,4,0.526
1523149578921,79,35807,5,0.713,-0.006,1.85,1,0.721,3,1.025,4,0.536
1523149578921,0,35807,2,0.754,0.16,1.85,1,0.8,3,0.953,4,0.526
1523149578921,0,35807,5,0.713,-0.006,1.85,1,0.721,3,1.025,4,0.536
1523149578936,15,35822,2,0.754,0.16,1.85,1,0.8,3,0.953,4,0.526
1523149578936,0,35822,5,0.713,-0.006,1.85,1,0.721,3,1.025,4,0.536
1523149579029,93,35915,2,0.754,0.16,1.85,1,0.8,3,0.953,4,0.526
1523149579029,0,35915,5,0.713,-0.006,1.85,1,0.721,3,1.025,4,0.536
1523149579029,0,35915,2,0.754,0.16,1.85,1,0.8,3,0.953,4,0.526
1523149579076,47,35962,5,0.713,-0.006,1.85,1,0.725,3,1.026,4,0.533
1523149579076,0,35962,2,0.766,0.177,1.85,1,0.8,3,0.953,4,0.526
1523149579092,16,35978,5,0.713,-0.006,1.85,1,0.725,3,1.026,4,0.533
1523149579092,0,35978,2,0.766,0.177,1.85,1,0.8,3,0.953,4,0.526
1523149579108,16,35994,5,0.713,-0.006,1.85,1,0.725,3,1.026,4,0.533
1523149579108,0,35994,2,0.766,0.177,1.85,1,0.804,3,0.953,4,0.526
1523149579108,0,35994,5,0.713,-0.006,1.85,1,0.725,3,1.026,4,0.533
1523149579186,78,36072,2,0.766,0.177,1.85,1,0.804,3,0.953,4,0.526
1523149579186,0,36072,5,0.713,-0.006,1.85,1,0.725,3,1.026,4,0.533
1523149579186,0,36072,2,0.766,0.177,1.85,1,0.804,3,0.953,4,0.526
1523149579217,31,36103,5,0.717,-0.003,1.85,1,0.725,3,1.026,4,0.533
1523149579217,0,36103,2,0.766,0.177,1.85,1,0.804,3,0.956,4,0.526
1523149579264,47,36150,5,0.717,-0.003,1.85,1,0.725,3,1.026,4,0.533
1523149579264,0,36150,2,0.766,0.177,1.85,1,0.804,3,0.956,4,0.526
1523149579279,15,36165,5,0.717,-0.003,1.85,1,0.72,3,1.03,4,0.533
1523149579279,0,36165,2,0.766,0.177,1.85,1,0.804,3,0.956,4,0.526
1523149579279,0,36165,5,0.717,-0.003,1.85,1,0.72,3,1.03,4,0.533
1523149579342,63,36228,2,0.766,0.177,1.85,1,0.804,3,0.956,4,0.526
1523149579342,0,36228,5,0.717,-0.003,1.85,1,0.72,3,1.03,4,0.533
1523149579342,0,36228,2,0.766,0.177,1.85,1,0.804,3,0.956,4,0.526
1523149579342,0,36228,5,0.717,-0.003,1.85,1,0.72,3,1.03,4,0.536
1523149579373,31,36259,5,0.717,-0.003,1.85,1,0.72,3,1.03,4,0.536
1523149579373,0,36259,2,0.769,0.178,1.85,1,0.804,3,0.956,4,0.526
1523149579373,0,36259,5,0.717,-0.003,1.85,1,0.72,3,1.03,4,0.536
1523149579420,47,36306,5,0.717,-0.003,1.85,1,0.72,3,1.03,4,0.536
1523149579420,0,36306,2,0.769,0.178,1.85,1,0.804,3,0.956,4,0.526
1523149579420,0,36306,5,0.717,-0.003,1.85,1,0.72,3,1.03,4,0.536
1523149579420,0,36306,2,0.769,0.178,1.85,1,0.802,3,0.955,4,0.526
1523149579436,16,36322,2,0.769,0.178,1.85,1,0.802,3,0.955,4,0.526
1523149579436,0,36322,5,0.717,-0.003,1.85,1,0.72,3,1.03,4,0.536
1523149579436,0,36322,2,0.769,0.178,1.85,1,0.802,3,0.955,4,0.526
1523149579436,0,36322,2,0.769,0.178,1.85,1,0.802,3,0.955,4,0.522
1523149579483,47,36369,5,0.717,-0.003,1.85,1,0.72,3,1.03,4,0.536
1523149579483,0,36369,2,0.769,0.178,1.85,1,0.802,3,0.955,4,0.522
1523149579498,15,36384,5,0.717,-0.003,1.85,1,0.72,3,1.03,4,0.536
1523149579498,0,36384,2,0.769,0.178,1.85,1,0.802,3,0.955,4,0.522
1523149579498,0,36384,5,0.717,-0.003,1.85,1,0.72,3,1.03,4,0.536
1523149579530,32,36416,2,0.769,0.178,1.85,1,0.802,3,0.955,4,0.522
1523149579530,0,36416,5,0.713,-0.012,1.85,1,0.72,3,1.03,4,0.536
1523149579530,0,36416,2,0.769,0.178,1.85,1,0.802,3,0.955,4,0.522
1523149579592,62,36478,5,0.713,-0.012,1.85,1,0.725,3,1.029,4,0.542
1523149579592,0,36478,2,0.769,0.178,1.85,1,0.802,3,0.955,4,0.522
1523149579670,78,36556,5,0.713,-0.012,1.85,1,0.725,3,1.029,4,0.542
1523149579670,0,36556,2,0.769,0.177,1.85,1,0.802,3,0.955,4,0.522
1523149579670,0,36556,5,0.713,-0.012,1.85,1,0.725,3,1.029,4,0.542
1523149579701,31,36587,2,0.769,0.177,1.85,1,0.802,3,0.955,4,0.522
1523149579701,0,36587,5,0.713,-0.012,1.85,1,0.725,3,1.029,4,0.542
1523149579780,79,36666,2,0.769,0.177,1.85,1,0.802,3,0.955,4,0.522
1523149579780,0,36666,5,0.713,-0.012,1.85,1,0.725,3,1.029,4,0.542
1523149579780,0,36666,2,0.769,0.177,1.85,1,0.802,3,0.955,4,0.522
1523149579826,46,36712,5,0.713,-0.007,1.85,1,0.725,3,1.029,4,0.542
1523149579826,0,36712,2,0.769,0.177,1.85,1,0.781,3,0.952,4,0.523
1523149579842,16,36728,5,0.713,-0.007,1.85,1,0.725,3,1.029,4,0.542
1523149579842,0,36728,2,0.769,0.177,1.85,1,0.781,3,0.952,4,0.523
1523149579858,16,36744,5,0.713,-0.007,1.85,1,0.722,3,1.029,4,0.542
1523149579858,0,36744,2,0.769,0.177,1.85,1,0.781,3,0.952,4,0.523
1523149579858,0,36744,5,0.713,-0.007,1.85,1,0.722,3,1.029,4,0.542
1523149579936,78,36822,2,0.769,0.177,1.85,1,0.781,3,0.952,4,0.523
1523149579936,0,36822,5,0.713,-0.007,1.85,1,0.722,3,1.029,4,0.542
1523149579951,15,36837,2,0.769,0.177,1.85,1,0.781,3,0.952,4,0.523
1523149579951,0,36837,5,0.713,-0.007,1.85,1,0.722,3,1.027,4,0.537
1523149579951,0,36837,2,0.769,0.177,1.85,1,0.781,3,0.952,4,0.523
1523149579998,47,36884,5,0.713,-0.007,1.85,1,0.722,3,1.027,4,0.537
1523149579998,0,36884,2,0.755,0.157,1.85,1,0.781,3,0.952,4,0.523
1523149580014,16,36900,5,0.713,-0.007,1.85,1,0.722,3,1.027,4,0.537
1523149580014,0,36900,2,0.755,0.157,1.85,1,0.803,3,0.952,4,0.523
1523149580092,78,36978,5,0.713,-0.007,1.85,1,0.722,3,1.027,4,0.537
1523149580092,0,36978,2,0.755,0.157,1.85,1,0.803,3,0.952,4,0.523
1523149580092,0,36978,5,0.713,-0.007,1.85,1,0.722,3,1.027,4,0.537
1523149580123,31,37009,2,0.755,0.157,1.85,1,0.803,3,0.944,4,0.526
1523149580123,0,37009,5,0.714,-0.007,1.85,1,0.722,3,1.027,4,0.537
1523149580139,16,37025,2,0.755,0.157,1.85,1,0.803,3,0.944,4,0.526
1523149580139,0,37025,5,0.714,-0.007,1.85,1,0.722,3,1.027,4,0.537
1523149580139,0,37025,2,0.755,0.157,1.85,1,0.803,3,0.944,4,0.526
1523149580170,31,37056,5,0.714,-0.007,1.85,1,0.722,3,1.027,4,0.537
1523149580170,0,37056,2,0.755,0.157,1.85,1,0.803,3,0.944,4,0.526
1523149580186,16,37072,5,0.714,-0.007,1.85,1,0.723,3,1.028,4,0.537
1523149580186,0,37072,2,0.755,0.157,1.85,1,0.803,3,0.944,4,0.526
1523149580248,62,37134,5,0.714,-0.007,1.85,1,0.723,3,1.028,4,0.537
1523149580248,0,37134,2,0.755,0.157,1.85,1,0.803,3,0.944,4,0.526
1523149580248,0,37134,5,0.714,-0.007,1.85,1,0.723,3,1.028,4,0.537
1523149580279,31,37165,2,0.768,0.192,1.85,1,0.803,3,0.944,4,0.526
1523149580279,0,37165,5,0.714,-0.007,1.85,1,0.723,3,1.028,4,0.535
1523149580326,47,37212,2,0.768,0.192,1.85,1,0.803,3,0.944,4,0.526
1523149580326,0,37212,5,0.714,-0.007,1.85,1,0.723,3,1.028,4,0.535
1523149580326,0,37212,2,0.768,0.192,1.85,1,0.803,3,0.944,4,0.526
1523149580342,16,37228,5,0.714,-0.007,1.85,1,0.723,3,1.028,4,0.535
1523149580342,0,37228,2,0.768,0.192,1.85,1,0.804,3,0.952,4,0.532
1523149580420,78,37306,5,0.715,-0.007,1.85,1,0.723,3,1.028,4,0.535
1523149580420,0,37306,2,0.768,0.192,1.85,1,0.804,3,0.952,4,0.532
1523149580436,16,37322,5,0.715,-0.007,1.85,1,0.723,3,1.028,4,0.535
1523149580436,0,37322,2,0.768,0.192,1.85,1,0.804,3,0.952,4,0.532
1523149580436,0,37322,5,0.715,-0.007,1.85,1,0.723,3,1.028,4,0.535
1523149580451,15,37337,2,0.768,0.192,1.85,1,0.804,3,0.952,4,0.532
1523149580451,0,37337,5,0.715,-0.007,1.85,1,0.722,3,1.028,4,0.535
1523149580451,0,37337,2,0.768,0.192,1.85,1,0.804,3,0.952,4,0.532
1523149580483,32,37369,5,0.715,-0.007,1.85,1,0.722,3,1.028,4,0.535
1523149580483,0,37369,2,0.768,0.192,1.85,1,0.804,3,0.952,4,0.532
1523149580545,62,37431,5,0.715,-0.007,1.85,1,0.722,3,1.025,4,0.537
1523149580545,0,37431,2,0.768,0.192,1.85,1,0.804,3,0.952,4,0.532
1523149580545,0,37431,5,0.715,-0.007,1.85,1,0.722,3,1.025,4,0.537
1523149580576,31,37462,2,0.768,0.192,1.85,1,0.804,3,0.952,4,0.532
1523149580576,0,37462,5,0.715,-0.007,1.85,1,0.722,3,1.025,4,0.537
1523149580576,0,37462,2,0.767,0.183,1.85,1,0.804,3,0.952,4,0.532
1523149580592,16,37478,5,0.715,-0.007,1.85,1,0.722,3,1.025,4,0.537
1523149580592,0,37478,2,0.767,0.183,1.85,1,0.804,3,0.952,4,0.532
1523149580592,0,37478,5,0.715,-0.007,1.85,1,0.722,3,1.025,4,0.537
1523149580686,94,37572,5,0.715,-0.007,1.85,1,0.722,3,1.025,4,0.537
1523149580686,0,37572,2,0.767,0.183,1.85,1,0.804,3,0.952,4,0.532
1523149580686,0,37572,5,0.715,-0.007,1.85,1,0.722,3,1.025,4,0.537
1523149580686,0,37572,2,0.767,0.183,1.85,1,0.788,3,0.949,4,0.527
1523149580717,31,37603,2,0.767,0.183,1.85,1,0.788,3,0.949,4,0.527
1523149580717,0,37603,5,0.714,-0.004,1.85,1,0.722,3,1.025,4,0.537
1523149580717,0,37603,2,0.767,0.183,1.85,1,0.788,3,0.949,4,0.527
1523149580733,16,37619,5,0.714,-0.004,1.85,1,0.722,3,1.025,4,0.537
1523149580733,0,37619,2,0.767,0.183,1.85,1,0.788,3,0.949,4,0.527
1523149580795,62,37681,5,0.714,-0.004,1.85,1,0.722,3,1.025,4,0.537
1523149580795,0,37681,2,0.767,0.183,1.85,1,0.788,3,0.949,4,0.527
1523149580842,47,37728,5,0.714,-0.004,1.85,1,0.722,3,1.025,4,0.537
1523149580842,0,37728,2,0.767,0.183,1.85,1,0.788,3,0.949,4,0.527
1523149580842,0,37728,5,0.714,-0.004,1.85,1,0.722,3,1.025,4,0.537
1523149580873,31,37759,2,0.758,0.169,1.85,1,0.788,3,0.949,4,0.527
1523149580873,0,37759,5,0.714,-0.004,1.85,1,0.722,3,1.025,4,0.537
1523149580904,31,37790,2,0.758,0.169,1.85,1,0.788,3,0.949,4,0.527
1523149580904,0,37790,5,0.714,-0.004,1.85,1,0.722,3,1.025,4,0.537
1523149580904,0,37790,2,0.758,0.169,1.85,1,0.788,3,0.949,4,0.527
1523149580983,79,37869,5,0.714,-0.004,1.85,1,0.722,3,1.025,4,0.537
1523149580983,0,37869,2,0.758,0.169,1.85,1,0.788,3,0.949,4,0.527
1523149581030,47,37916,5,0.714,-0.004,1.85,1,0.722,3,1.025,4,0.537
1523149581030,0,37916,2,0.758,0.169,1.85,1,0.8,3,0.957,4,0.526
1523149581045,15,37931,5,0.714,-0.004,1.85,1,0.722,3,1.025,4,0.537
1523149581045,0,37931,2,0.758,0.169,1.85,1,0.8,3,0.957,4,0.526
1523149581045,0,37931,5,0.714,-0.004,1.85,1,0.722,3,1.025,4,0.537
1523149581061,16,37947,2,0.758,0.169,1.85,1,0.8,3,0.957,4,0.526
1523149581061,0,37947,5,0.714,-0.004,1.85,1,0.724,3,1.025,4,0.537
1523149581148,87,38034,2,0.758,0.169,1.85,1,0.8,3,0.957,4,0.526
1523149581148,0,38034,5,0.714,-0.004,1.85,1,0.724,3,1.025,4,0.537
1523149581148,0,38034,2,0.758,0.169,1.85,1,0.8,3,0.957,4,0.526
1523149581170,22,38056,5,0.714,-0.004,1.85,1,0.724,3,1.027,4,0.537
1523149581170,0,38056,2,0.766,0.172,1.85,1,0.8,3,0.957,4,0.526
1523149581185,15,38071,5,0.714,-0.004,1.85,1,0.724,3,1.027,4,0.537
1523149581185,0,38071,2,0.766,0.172,1.85,1,0.8,3,0.957,4,0.526
1523149581217,32,38103,5,0.714,-0.004,1.85,1,0.724,3,1.027,4,0.537
1523149581217,0,38103,2,0.766,0.172,1.85,1,0.8,3,0.957,4,0.526
1523149581217,0,38103,5,0.714,-0.004,1.85,1,0.724,3,1.027,4,0.537
1523149581232,15,38118,2,0.766,0.172,1.85,1,0.798,3,0.953,4,0.525
1523149581232,0,38118,5,0.714,-0.004,1.85,1,0.724,3,1.027,4,0.537
1523149581295,63,38181,2,0.766,0.172,1.85,1,0.798,3,0.953,4,0.525
1523149581295,0,38181,5,0.714,-0.004,1.85,1,0.724,3,1.027,4,0.537
1523149581295,0,38181,2,0.766,0.172,1.85,1,0.798,3,0.953,4,0.525
1523149581326,31,38212,5,0.715,-0.005,1.85,1,0.724,3,1.027,4,0.537
1523149581326,0,38212,2,0.766,0.172,1.85,1,0.798,3,0.953,4,0.525
1523149581373,47,38259,5,0.715,-0.005,1.85,1,0.724,3,1.027,4,0.537
1523149581373,0,38259,2,0.766,0.172,1.85,1,0.798,3,0.953,4,0.525
1523149581388,15,38274,5,0.715,-0.005,1.85,1,0.724,3,1.021,4,0.537
1523149581388,0,38274,2,0.766,0.172,1.85,1,0.798,3,0.953,4,0.525
1523149581388,0,38274,5,0.715,-0.005,1.85,1,0.724,3,1.021,4,0.537
1523149581451,63,38337,2,0.766,0.172,1.85,1,0.798,3,0.953,4,0.525
1523149581451,0,38337,5,0.715,-0.005,1.85,1,0.724,3,1.021,4,0.537
1523149581482,31,38368,2,0.765,0.175,1.85,1,0.798,3,0.953,4,0.525
1523149581482,0,38368,5,0.715,-0.005,1.85,1,0.724,3,1.021,4,0.539
1523149581482,0,38368,2,0.765,0.175,1.85,1,0.798,3,0.953,4,0.525
1523149581498,16,38384,5,0.715,-0.005,1.85,1,0.724,3,1.021,4,0.539
1523149581498,0,38384,2,0.765,0.175,1.85,1,0.798,3,0.953,4,0.525
1523149581498,0,38384,5,0.715,-0.005,1.85,1,0.724,3,1.021,4,0.539
1523149581529,31,38415,5,0.715,-0.005,1.85,1,0.724,3,1.021,4,0.539
1523149581529,0,38415,2,0.765,0.175,1.85,1,0.798,3,0.953,4,0.525
1523149581529,0,38415,5,0.715,-0.005,1.85,1,0.724,3,1.021,4,0.539
1523149581545,16,38431,2,0.765,0.175,1.85,1,0.801,3,0.956,4,0.522
1523149581545,0,38431,5,0.715,-0.005,1.85,1,0.724,3,1.021,4,0.539
1523149581623,78,38509,2,0.765,0.175,1.85,1,0.801,3,0.956,4,0.522
1523149581623,0,38509,5,0.714,0.003,1.85,1,0.724,3,1.021,4,0.539
1523149581623,0,38509,2,0.765,0.175,1.85,1,0.801,3,0.956,4,0.522
1523149581638,15,38524,5,0.714,0.003,1.85,1,0.724,3,1.021,4,0.539
1523149581638,0,38524,2,0.765,0.175,1.85,1,0.801,3,0.956,4,0.522
1523149581638,0,38524,5,0.714,0.003,1.85,1,0.724,3,1.021,4,0.539
1523149581654,16,38540,2,0.765,0.175,1.85,1,0.801,3,0.956,4,0.522
1523149581654,0,38540,5,0.714,0.003,1.85,1,0.726,3,1.021,4,0.539
1523149581748,94,38634,2,0.765,0.175,1.85,1,0.801,3,0.956,4,0.522
1523149581748,0,38634,5,0.714,0.003,1.85,1,0.726,3,1.021,4,0.539
1523149581748,0,38634,2,0.765,0.175,1.85,1,0.801,3,0.956,4,0.522
1523149581748,0,38634,5,0.714,0.003,1.85,1,0.726,3,1.023,4,0.531
1523149581779,31,38665,5,0.714,0.003,1.85,1,0.726,3,1.023,4,0.531
1523149581779,0,38665,2,0.769,0.174,1.85,1,0.801,3,0.956,4,0.522
1523149581795,16,38681,5,0.714,0.003,1.85,1,0.726,3,1.023,4,0.531
1523149581795,0,38681,2,0.769,0.174,1.85,1,0.801,3,0.956,4,0.522
1523149581795,0,38681,5,0.714,0.003,1.85,1,0.726,3,1.023,4,0.531
1523149581810,15,38696,2,0.769,0.174,1.85,1,0.8,3,0.956,4,0.522
1523149581810,0,38696,5,0.714,0.003,1.85,1,0.726,3,1.023,4,0.531
1523149581888,78,38774,2,0.769,0.174,1.85,1,0.8,3,0.956,4,0.522
1523149581888,0,38774,5,0.714,0.003,1.85,1,0.726,3,1.023,4,0.531
1523149581888,0,38774,2,0.769,0.174,1.85,1,0.8,3,0.956,4,0.522
1523149581920,32,38806,5,0.718,0.002,1.85,1,0.726,3,1.023,4,0.531
1523149581920,0,38806,2,0.769,0.174,1.85,1,0.8,3,0.953,4,0.523
1523149581951,31,38837,5,0.718,0.002,1.85,1,0.726,3,1.023,4,0.531
1523149581951,0,38837,2,0.769,0.174,1.85,1,0.8,3,0.953,4,0.523
1523149581967,16,38853,5,0.718,0.002,1.85,1,0.724,3,1.023,4,0.531
1523149581967,0,38853,2,0.769,0.174,1.85,1,0.8,3,0.953,4,0.523
1523149581967,0,38853,5,0.718,0.002,1.85,1,0.724,3,1.023,4,0.531
1523149582045,78,38931,2,0.769,0.174,1.85,1,0.8,3,0.953,4,0.523
1523149582045,0,38931,5,0.718,0.002,1.85,1,0.724,3,1.023,4,0.531
1523149582076,31,38962,2,0.768,0.177,1.85,1,0.8,3,0.953,4,0.523
1523149582076,0,38962,5,0.718,0.002,1.85,1,0.724,3,1.027,4,0.536
1523149582076,0,38962,2,0.768,0.177,1.85,1,0.8,3,0.953,4,0.523
1523149582107,31,38993,5,0.718,0.002,1.85,1,0.724,3,1.027,4,0.536
1523149582107,0,38993,2,0.768,0.177,1.85,1,0.8,3,0.953,4,0.523
1523149582123,16,39009,5,0.718,0.002,1.85,1,0.724,3,1.027,4,0.536
1523149582123,0,39009,2,0.768,0.177,1.85,1,0.799,3,0.953,4,0.523
1523149582185,62,39071,5,0.718,0.002,1.85,1,0.724,3,1.027,4,0.536
1523149582185,0,39071,2,0.768,0.177,1.85,1,0.799,3,0.957,4,0.526
1523149582185,0,39071,5,0.718,0.002,1.85,1,0.724,3,1.027,4,0.536
1523149582232,47,39118,2,0.768,0.177,1.85,1,0.799,3,0.957,4,0.526
1523149582232,0,39118,5,0.716,-0.005,1.85,1,0.724,3,1.027,4,0.536
1523149582232,0,39118,2,0.768,0.177,1.85,1,0.799,3,0.957,4,0.526
1523149582279,47,39165,5,0.716,-0.005,1.85,1,0.724,3,1.027,4,0.536
1523149582279,0,39165,2,0.768,0.177,1.85,1,0.799,3,0.957,4,0.526
1523149582295,16,39181,5,0.716,-0.005,1.85,1,0.723,3,1.02,4,0.536
1523149582295,0,39181,2,0.768,0.177,1.85,1,0.799,3,0.957,4,0.526
1523149582357,62,39243,5,0.716,-0.005,1.85,1,0.723,3,1.02,4,0.536
1523149582357,0,39243,2,0.768,0.177,1.85,1,0.799,3,0.957,4,0.526
1523149582357,0,39243,5,0.716,-0.005,1.85,1,0.723,3,1.02,4,0.536
1523149582373,16,39259,2,0.766,0.171,1.85,1,0.799,3,0.957,4,0.526
1523149582373,0,39259,5,0.716,-0.005,1.85,1,0.723,3,1.02,4,0.536
1523149582435,62,39321,2,0.766,0.171,1.85,1,0.799,3,0.957,4,0.526
1523149582435,0,39321,5,0.716,-0.005,1.85,1,0.723,3,1.02,4,0.536
1523149582435,0,39321,2,0.766,0.171,1.85,1,0.799,3,0.957,4,0.526
1523149582482,47,39368,5,0.716,-0.005,1.85,1,0.723,3,1.02,4,0.536
1523149582482,0,39368,2,0.766,0.171,1.85,1,0.8,3,0.951,4,0.527
1523149582529,47,39415,5,0.715,0.003,1.85,1,0.723,3,1.02,4,0.536
